,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,PA_flag,AB_flag,Is_Hit,SwungOn,ContactMade_Fair,ContactMade_Foul,BatterTeam,PitcherTeam
3898,SI,2021-09-02,96.3,-2.33,5.87,"Alcantara, Sandy",595879,645261,field_out,hit_into_play,,,,,4.0,Javier Baez pops out to second baseman Jazz Chisholm.,R,R,R,NYM,MIA,X,4.0,popup,3,0,2021,-1.56,0.65,-0.67,2.39,,,,1,2,Bot,161.44,143.03,,,595751,,,7.881412529719101,-139.96309079736116,-5.076668899941859,-22.33767264213798,32.39488057408112,-22.63826956208865,3.37,1.53,169.0,60.0,39.0,95.4,2421.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.61,0.346,0.311,0.0,1.0,0.0,0.0,3.0,15,4,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,223.0,-0.018,-0.328,1.0,1.0,0.0,1,1,1,NYM,MIA
3899,SI,2021-09-02,96.8,-2.45,5.85,"Alcantara, Sandy",595879,645261,,ball,,,,,13.0,Javier Baez pops out to second baseman Jazz Chisholm.,R,R,R,NYM,MIA,B,,,2,0,2021,-1.56,0.72,-0.34,1.26,,,,1,2,Bot,,,,,595751,,,9.10912081145013,-140.38306181574643,-8.148805320897594,-22.82789775319523,36.807700173052666,-20.766408107041418,3.44,1.57,,,,95.1,2336.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.62,,,,,,,,15,3,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,226.0,0.0,0.088,,,0.0,0,0,0,NYM,MIA
3900,SL,2021-09-02,91.2,-2.32,5.84,"Alcantara, Sandy",595879,645261,,ball,,,,,14.0,Javier Baez pops out to second baseman Jazz Chisholm.,R,R,R,NYM,MIA,B,,,1,0,2021,-0.66,0.75,0.25,0.95,,,,1,2,Bot,,,,,595751,,,7.812060046389891,-132.47036428583797,-7.929618505766519,-9.505114505381526,29.305063060032104,-21.736620798574293,3.46,1.59,,,,90.3,2410.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.56,,,,,,,,15,2,Slider,1,2,1,2,2,1,1,2,Standard,Standard,239.0,0.0,0.05,,,0.0,0,0,0,NYM,MIA
3901,SL,2021-09-02,90.0,-2.23,5.86,"Alcantara, Sandy",595879,645261,,ball,,,,,14.0,Javier Baez pops out to second baseman Jazz Chisholm.,R,R,R,NYM,MIA,B,,,0,0,2021,-0.09,0.27,1.84,0.68,,,,1,2,Bot,,,,,595751,,,10.20632750666289,-130.49161486962123,-7.305438940567011,-3.370261965586639,29.37828341575795,-27.590396050002216,3.46,1.53,,,,88.8,2324.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.57,,,,,,,,15,1,Slider,1,2,1,2,2,1,1,2,Standard,Standard,230.0,0.0,0.026,,,0.0,0,0,0,NYM,MIA
3903,SL,2021-09-02,89.9,-2.44,5.91,"Alcantara, Sandy",624424,645261,,ball,,,,,13.0,Michael Conforto lines out to left fielder Bryan De La Cruz.,R,L,R,NYM,MIA,B,,,0,0,2021,-0.39,0.08,-1.17,1.54,,,,0,2,Bot,,,,,595751,,,3.930227966645021,-130.72924882023955,-4.90234925615945,-5.393149694828583,31.042755430993758,-30.37797100716789,3.2,1.56,,,,88.8,2387.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.58,,,,,,,,14,1,Slider,1,2,1,2,2,1,1,2,Infield shift,Standard,240.0,0.0,0.038,,,0.0,0,0,0,NYM,MIA
3904,SL,2021-09-02,91.1,-2.42,5.86,"Alcantara, Sandy",624413,645261,strikeout,swinging_strike_blocked,,,,,14.0,Pete Alonso strikes out swinging.,R,R,R,NYM,MIA,S,2.0,,1,2,2021,-0.7,0.11,1.9,0.4,,,,2,1,Bot,,,,,595751,,,12.217087788529824,-131.9267392460136,-7.87987622368272,-10.94361269300757,30.976800908154708,-29.184692394468748,3.49,1.6,,,,89.9,2375.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.46,,,0.0,1.0,0.0,0.0,,10,4,Slider,1,2,1,2,2,1,1,2,Infield shift,Standard,241.0,-0.01,-0.073,1.0,1.0,0.0,1,0,0,NYM,MIA
3905,SI,2021-09-02,96.6,-2.41,5.97,"Alcantara, Sandy",624413,645261,,foul,,,,,7.0,Pete Alonso strikes out swinging.,R,R,R,NYM,MIA,S,,,1,1,2021,-1.57,0.85,-0.41,1.61,,,,2,1,Bot,,,,,595751,,,8.820122232790508,-140.2321779298722,-7.87700239439261,-22.762228654657044,32.94901932958189,-19.221935516770177,3.49,1.6,2.0,81.9,-38.0,95.5,2278.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.6,,,,,,,,10,3,Sinker,1,2,1,2,2,1,1,2,Infield shift,Standard,226.0,0.0,-0.027,,,0.0,1,0,1,NYM,MIA
3906,SL,2021-09-02,90.0,-2.31,5.84,"Alcantara, Sandy",624413,645261,,ball,,,,,14.0,Pete Alonso strikes out swinging.,R,R,R,NYM,MIA,B,,,0,1,2021,-0.13,0.28,1.27,1.34,,,,2,1,Bot,,,,,595751,,,9.085008472535408,-130.74757040309564,-5.766634461942051,-3.303735474171201,25.72992174375411,-27.963690465814864,3.47,1.6,,,,89.6,2257.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.5,,,,,,,,10,2,Slider,1,2,1,2,2,1,1,2,Infield shift,Standard,206.0,0.0,0.014,,,0.0,0,0,0,NYM,MIA
3907,SL,2021-09-02,87.8,-2.4,6.01,"Alcantara, Sandy",624413,645261,,called_strike,,,,,2.0,Pete Alonso strikes out swinging.,R,R,R,NYM,MIA,S,,,0,0,2021,0.05,0.31,-0.01,3.34,,,,2,1,Bot,,,,,595751,,,5.605189785120659,-127.68391644488104,-0.9181061030261136,-0.682835148630527,28.051895874368427,-28.852995919702572,3.44,1.6,,,,86.7,2232.0,5.7,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.75,,,,,,,,10,1,Slider,1,2,1,2,2,1,1,2,Infield shift,Standard,175.0,0.0,-0.018,,,0.0,0,0,0,NYM,MIA
3908,CH,2021-09-02,88.9,-2.31,5.96,"Alcantara, Sandy",596019,645261,field_out,hit_into_play,,,,,13.0,"Francisco Lindor grounds out, second baseman Jazz Chisholm to first baseman Jesus Aguilar.",R,L,R,NYM,MIA,X,4.0,ground_ball,1,0,2021,-1.55,0.33,-0.38,1.34,,,,1,1,Bot,130.35,193.21,,,595751,,,7.9429484602481075,-129.1238646780344,-5.909995169063034,-18.988803819914416,27.917025232736265,-27.368274535393912,3.32,1.51,27.0,88.6,-1.0,88.3,1910.0,6.1,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.38,0.28,0.255,0.0,1.0,0.0,0.0,2.0,9,2,Changeup,1,2,1,2,2,1,1,2,Standard,Strategic,237.0,-0.017,-0.189,1.0,1.0,0.0,1,1,1,NYM,MIA
3909,SI,2021-09-02,96.1,-2.48,6.05,"Alcantara, Sandy",596019,645261,,ball,,,,,11.0,"Francisco Lindor grounds out, second baseman Jazz Chisholm to first baseman Jesus Aguilar.",R,L,R,NYM,MIA,B,,,0,0,2021,-1.6,0.73,-1.65,2.77,,,,1,1,Bot,,,,,595751,,,5.772651236807071,-139.71527914696742,-4.636412651531491,-22.27774463002246,34.82777449939688,-21.77480884649904,3.37,1.51,,,,94.8,2240.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.67,,,,,,,,9,1,Sinker,1,2,1,2,2,1,1,2,Standard,Strategic,222.0,0.0,0.026,,,0.0,0,0,0,NYM,MIA
3910,SI,2021-09-02,95.2,-2.35,6.04,"Alcantara, Sandy",607043,645261,field_out,hit_into_play,,,,,7.0,"Brandon Nimmo grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,L,R,NYM,MIA,X,6.0,ground_ball,1,0,2021,-1.64,0.85,-0.67,1.85,,,,0,1,Bot,138.23,144.11,,,595751,,,8.027005501964446,-138.22461190509114,-7.144772315169103,-22.826509982107662,32.20149126340989,-19.86471137165564,3.49,1.6,18.0,98.2,-5.0,94.2,2282.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.57,0.26,0.234,0.0,1.0,0.0,0.0,2.0,8,2,Sinker,1,2,1,2,2,1,1,2,Infield shift,Strategic,223.0,-0.023,-0.28,1.0,1.0,0.0,1,1,1,NYM,MIA
3911,SI,2021-09-02,95.1,-2.45,5.97,"Alcantara, Sandy",607043,645261,,ball,,,,,14.0,"Brandon Nimmo grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,L,R,NYM,MIA,B,,,0,0,2021,-1.53,0.72,0.63,1.27,,,,0,1,Bot,,,,,595751,,,11.354994377306724,-137.8658452674964,-8.14426969996406,-22.135776698067342,32.181329114997595,-21.250494788305076,3.46,1.6,,,,93.7,2319.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.72,,,,,,,,8,1,Sinker,1,2,1,2,2,1,1,2,Infield shift,Strategic,221.0,0.0,0.038,,,0.0,0,0,0,NYM,MIA
3912,FF,2021-09-02,94.3,-2.29,5.97,"Alcantara, Sandy",542340,645261,home_run,hit_into_play,,,,,6.0,Jonathan Villar homers (17) on a fly ball to right center field.,R,L,R,NYM,MIA,X,,fly_ball,0,0,2021,-0.89,1.27,0.53,2.36,,,,0,1,Bot,200.6,40.58,,,595751,,,9.174793520545666,-136.83822102431435,-6.318059608903743,-13.34871554802161,35.21927948712818,-14.997773663997815,3.37,1.53,431.0,111.1,30.0,92.4,2098.0,5.7,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.8,0.989,1.984,2.0,1.0,0.0,3.0,6.0,7,1,4-Seam Fastball,0,2,0,2,2,1,1,2,Standard,Strategic,237.0,0.1,1.0,1.0,1.0,1.0,1,1,1,NYM,MIA
3864,FF,2021-09-02,96.2,-2.2,5.89,"Alcantara, Sandy",643446,645261,,foul_tip,,,,,6.0,Jeff McNeil grounds out to first baseman Jesus Aguilar.,R,L,R,NYM,MIA,S,,,1,0,2021,-1.01,1.35,0.5,2.65,,,,0,5,Bot,,,,,595751,,,9.355400712190663,-139.5315777017378,-5.9358891143760415,-15.459606619258224,35.35577175519392,-13.351047023949056,3.41,1.56,,,,94.8,2292.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.55,,,,,,,,34,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shift,Strategic,228.0,0.0,-0.049,,,0.0,1,0,1,NYM,MIA
3891,FF,2021-09-02,96.1,-2.32,5.9,"Alcantara, Sandy",471911,645261,,called_strike,,,,,5.0,Carlos Carrasco called out on strikes.,R,R,R,NYM,MIA,S,,,0,0,2021,-1.01,1.17,-0.17,3.2,,,,1,3,Bot,,,,,595751,,,7.917187932283796,-139.7035010474275,-4.135914310993885,-15.127437558523985,34.408043326061616,-16.087926187884644,3.91,1.79,,,,94.9,2315.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.64,,,,,,,,21,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,226.0,0.0,-0.027,,,0.0,0,0,0,NYM,MIA
3890,FF,2021-09-02,96.2,-2.43,5.85,"Alcantara, Sandy",471911,645261,,ball,,,,,11.0,Carlos Carrasco called out on strikes.,R,R,R,NYM,MIA,B,,,0,1,2021,-1.14,1.13,-0.78,3.5,,,,1,3,Bot,,,,,595751,,,6.872458762922331,-139.8115288865409,-3.131975805379994,-16.525348216102987,34.47534779519705,-16.954660040682327,3.33,1.58,,,,94.9,2326.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.71,,,,,,,,21,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,228.0,0.0,0.021,,,0.0,0,0,0,NYM,MIA
3902,FF,2021-09-02,96.4,-2.3,5.86,"Alcantara, Sandy",624424,645261,field_out,hit_into_play,,,,,1.0,Michael Conforto lines out to left fielder Bryan De La Cruz.,R,L,R,NYM,MIA,X,7.0,line_drive,1,0,2021,-1.15,1.18,-0.47,3.38,,,,0,2,Bot,77.07,72.39,,,595751,,,7.385191600470075,-140.03189894494713,-3.5371931147229523,-16.848469478204382,37.35277082700231,-16.194231661896335,3.41,1.56,336.0,98.8,21.0,94.6,2226.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.75,0.374,0.475,0.0,1.0,0.0,0.0,5.0,14,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Strategic,233.0,-0.025,-0.28,1.0,1.0,0.0,1,1,1,NYM,MIA
3888,FF,2021-09-02,94.6,-2.48,5.79,"Alcantara, Sandy",471911,645261,,ball,,,,,11.0,Carlos Carrasco called out on strikes.,R,R,R,NYM,MIA,B,,,2,1,2021,-1.04,1.31,-1.33,4.28,,,,1,3,Bot,,,,,595751,,,5.275238080913705,-137.57216298732257,-1.0675588403462468,-14.45379057605419,36.290176971668345,-15.71874748130667,3.33,1.59,,,,93.0,2326.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.71,,,,,,,,21,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Strategic,232.0,0.0,0.083,,,0.0,0,0,0,NYM,MIA
3889,FF,2021-09-02,96.2,-2.36,5.96,"Alcantara, Sandy",471911,645261,,ball,,,,,11.0,Carlos Carrasco called out on strikes.,R,R,R,NYM,MIA,B,,,1,1,2021,-1.17,1.47,-0.63,4.27,,,,1,3,Bot,,,,,595751,,,7.133759541589728,-139.8026142046856,-2.073660827290025,-17.092091172587484,38.491003112143424,-12.905680628161717,3.23,1.52,,,,94.1,2354.0,5.6,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.85,,,,,,,,21,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,230.0,0.0,0.038,,,0.0,0,0,0,NYM,MIA
3866,SL,2021-09-02,90.0,-2.17,5.77,"Alcantara, Sandy",595879,645261,field_out,hit_into_play,,,,,6.0,"Javier Baez grounds out, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,NYM,MIA,X,6.0,ground_ball,0,0,2021,-0.28,0.43,0.83,2.21,,,,2,4,Bot,116.22,162.41,,,595751,,,7.936269569384597,-130.77052633294036,-3.6623625778649447,-5.041489690762607,30.54192672628808,-26.63472167145017,3.37,1.53,6.0,82.2,-21.0,88.6,2493.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.73,0.057,0.051,0.0,1.0,0.0,0.0,2.0,30,1,Slider,3,2,3,2,2,3,3,2,Standard,Standard,218.0,-0.011,-0.104,1.0,1.0,0.0,1,1,1,NYM,MIA
3867,CH,2021-09-02,92.1,-2.12,5.86,"Alcantara, Sandy",624424,645261,strikeout,swinging_strike,,,,,13.0,Michael Conforto strikes out swinging.,R,L,R,NYM,MIA,S,2.0,,1,2,2021,-1.47,0.27,-1.05,1.07,,,,1,4,Bot,,,,,595751,,,5.825150030771539,-133.84277188019269,-6.771345441429951,-18.94158238109662,31.82323950977258,-27.510435149257457,3.41,1.56,,,,90.8,2070.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.71,,,0.0,1.0,0.0,0.0,,29,4,Changeup,3,2,3,2,2,3,3,2,Infield shift,Strategic,234.0,-0.015,-0.114,1.0,1.0,0.0,1,0,0,NYM,MIA
3868,FF,2021-09-02,96.8,-2.09,5.91,"Alcantara, Sandy",624424,645261,,foul,,,,,2.0,Michael Conforto strikes out swinging.,R,L,R,NYM,MIA,S,,,1,1,2021,-0.62,1.15,0.23,3.18,,,,1,4,Bot,,,,,595751,,,7.52703343705326,-140.7739488980263,-4.28983921947221,-10.048567836106306,32.837551657180214,-16.125869390132976,3.41,1.56,148.0,74.5,66.0,95.7,2358.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.72,,,,,,,,29,3,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shift,Strategic,232.0,0.0,-0.043,,,0.0,1,0,1,NYM,MIA
3869,CH,2021-09-02,91.7,-2.21,5.88,"Alcantara, Sandy",624424,645261,,ball,,,,,13.0,Michael Conforto strikes out swinging.,R,L,R,NYM,MIA,B,,,0,1,2021,-1.57,0.5,-0.97,0.98,,,,1,4,Bot,,,,,595751,,,6.477058216871657,-133.1124605481086,-7.447830398835162,-20.038590314089035,33.016955437296545,-24.65532729520061,3.19,1.56,,,,90.4,2134.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.49,,,,,,,,29,2,Changeup,3,2,3,2,2,3,3,2,Infield shift,Strategic,234.0,0.0,0.021,,,0.0,0,0,0,NYM,MIA
3870,FF,2021-09-02,97.8,-2.4,5.81,"Alcantara, Sandy",624424,645261,,foul,,,,,4.0,Michael Conforto strikes out swinging.,R,L,R,NYM,MIA,S,,,0,0,2021,-1.21,1.21,-0.79,2.81,596019.0,,,1,4,Bot,,,,,595751,,,7.096174113303641,-142.0516042622845,-5.266119336747882,-18.11218467412904,38.50926639583994,-14.749045938928582,3.41,1.56,264.0,79.7,35.0,96.4,2290.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.47,,,,,,,,29,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Infield shift,Strategic,230.0,0.0,-0.071,,,0.0,1,0,1,NYM,MIA
3871,SI,2021-09-02,97.7,-2.43,5.95,"Alcantara, Sandy",624413,645261,field_out,hit_into_play,,,,,5.0,"Pete Alonso grounds out, second baseman Jazz Chisholm to first baseman Jesus Aguilar.   Francisco Lindor to 3rd.",R,R,R,NYM,MIA,X,4.0,ground_ball,0,0,2021,-1.69,0.56,-0.1,2.42,,596019.0,,0,4,Bot,131.9,143.58,,,595751,,,10.067859682331758,-141.86622581304422,-5.217625713353398,-25.16986510211293,33.982243629649446,-23.495977851643502,3.49,1.6,6.0,87.8,-23.0,96.5,2423.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.65,0.114,0.11,0.0,1.0,0.0,0.0,2.0,28,1,Sinker,2,2,2,2,2,2,2,2,Infield shift,Standard,228.0,-0.01,-0.3,1.0,1.0,0.0,1,1,1,NYM,MIA
3873,FF,2021-09-02,97.2,-2.57,5.82,"Alcantara, Sandy",596019,645261,,swinging_strike,,,,,5.0,Francisco Lindor doubles (13) on a sharp line drive to left fielder Bryan De La Cruz.   Brandon Nimmo scores.,R,L,R,NYM,MIA,S,,,0,0,2021,-0.77,1.36,0.27,2.45,,607043.0,,0,4,Bot,,,,,595751,,,9.3043243396719,-141.01652241968424,-6.492606749046132,-12.522992167000124,34.76082585593143,-12.7348352230333,3.32,1.51,,,,96.0,2171.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.56,,,,,,,,27,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Strategic,231.0,0.0,-0.053,,,0.0,1,0,0,NYM,MIA
3874,SL,2021-09-02,89.6,-2.09,5.76,"Alcantara, Sandy",607043,645261,single,hit_into_play,,,,,3.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,X,5.0,ground_ball,3,2,2021,0.25,0.04,0.69,2.92,,,,0,4,Bot,105.59,175.81,,,595751,,,6.294085348277941,-130.45177097969275,-1.150502785408044,1.6579926476961817,24.99229101136276,-31.69359038499384,3.49,1.6,59.0,36.8,18.0,89.3,2424.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.64,0.251,0.25,0.9,1.0,1.0,0.0,1.0,26,6,Slider,1,2,1,2,2,1,1,2,Standard,Standard,105.0,0.082,0.327,1.0,1.0,1.0,1,1,1,NYM,MIA
3875,SL,2021-09-02,90.0,-2.05,5.83,"Alcantara, Sandy",607043,645261,,ball,,,,,14.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,B,,,2,2,2021,0.17,0.22,1.37,2.21,,,,0,4,Bot,,,,,595751,,,8.033012556338866,-130.9102641977987,-3.465745939977495,0.3151753187715855,26.737099834232524,-29.107812760129264,3.4,1.6,,,,89.3,2336.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.68,,,,,,,,26,5,Slider,1,2,1,2,2,1,1,2,Standard,Standard,142.0,0.0,0.101,,,0.0,0,0,0,NYM,MIA
3876,FF,2021-09-02,96.5,-2.31,5.81,"Alcantara, Sandy",607043,645261,,swinging_strike,,,,,2.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,S,,,2,1,2021,-1.13,1.23,-0.24,3.57,,,,0,4,Bot,,,,,595751,,,7.994292570797016,-140.2367697431953,-3.1333060464415934,-16.827380207997887,34.49227786428578,-15.453771122792231,3.49,1.6,,,,95.2,2246.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.67,,,,,,,,26,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Strategic,232.0,0.0,-0.066,,,0.0,1,0,0,NYM,MIA
3872,CH,2021-09-02,92.2,-2.3,5.88,"Alcantara, Sandy",596019,645261,double,hit_into_play,,,,,8.0,Francisco Lindor doubles (13) on a sharp line drive to left fielder Bryan De La Cruz.   Brandon Nimmo scores.,R,L,R,NYM,MIA,X,7.0,line_drive,0,1,2021,-1.41,0.13,-0.24,2.07,,607043.0,,0,4,Bot,68.86,64.36,,,595751,,,8.223250068448529,-134.02922921452526,-4.146488809270377,-18.80725468731264,28.13574915253326,-29.865418465393564,3.32,1.51,361.0,104.4,20.0,91.7,1903.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.54,0.657,0.868,1.25,1.0,1.0,1.0,6.0,27,2,Changeup,1,2,1,2,2,2,2,2,Standard,Strategic,235.0,0.131,1.056,1.0,1.0,1.0,1,1,1,NYM,MIA
3877,CH,2021-09-02,90.9,-2.18,5.78,"Alcantara, Sandy",607043,645261,,ball,,,,,14.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,B,,,1,1,2021,-1.75,0.19,0.69,-0.26,,,,0,4,Bot,,,,,595751,,,10.8359538043207,-131.48419081138465,-9.359890827996082,-22.805832453086268,33.475356740832524,-27.705134659701315,3.35,1.6,,,,89.2,2101.0,6.1,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.44,,,,,,,,26,3,Changeup,1,2,1,2,2,1,1,2,Infield shift,Strategic,241.0,0.0,0.052,,,0.0,0,0,0,NYM,MIA
3878,FF,2021-09-02,97.2,-2.16,5.92,"Alcantara, Sandy",607043,645261,,ball,,,,,14.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,B,,,0,1,2021,-1.0,1.48,1.22,1.96,,,,0,4,Bot,,,,,595751,,,11.192128909222212,-140.82342528675673,-8.27290832446324,-16.01972034106554,36.39079799759081,-10.642046448658895,3.45,1.6,,,,95.4,2337.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.67,,,,,,,,26,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Strategic,231.0,0.0,0.027,,,0.0,0,0,0,NYM,MIA
3879,FF,2021-09-02,95.7,-2.29,5.89,"Alcantara, Sandy",607043,645261,,called_strike,,,,,6.0,"Brandon Nimmo singles on a soft ground ball to third baseman Isan Diaz.   Brandon Nimmo to 2nd.  Brandon Nimmo advances to 2nd, on a throwing error by third baseman Isan Diaz.",R,L,R,NYM,MIA,S,,,0,0,2021,-0.98,1.41,0.55,2.69,,,,0,4,Bot,,,,,595751,,,9.592134855469393,-138.86112504450037,-5.843983595249095,-14.94899240186095,35.276017742463665,-12.831084757117484,3.49,1.66,,,,94.1,2356.0,5.8,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.7,,,,,,,,26,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Infield shift,Strategic,228.0,0.0,-0.038,,,0.0,0,0,0,NYM,MIA
3880,CH,2021-09-02,92.7,-2.23,5.73,"Alcantara, Sandy",542340,645261,strikeout,swinging_strike,,,,,13.0,Jonathan Villar strikes out swinging.,R,L,R,NYM,MIA,S,2.0,,3,2,2021,-1.55,0.31,-0.56,1.33,,,,2,3,Bot,,,,,595751,,,7.603433808044112,-134.53558478961028,-5.924304271989432,-20.51018637501379,37.021885685531615,-27.039231334794827,3.37,1.53,,,,91.0,2108.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.46,,,0.0,1.0,0.0,0.0,,22,6,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,234.0,-0.013,-0.134,1.0,1.0,0.0,1,0,0,NYM,MIA
3881,CH,2021-09-02,92.3,-2.37,5.78,"Alcantara, Sandy",542340,645261,,swinging_strike,,,,,13.0,Jonathan Villar strikes out swinging.,R,L,R,NYM,MIA,S,,,3,1,2021,-1.54,-0.19,-1.14,1.22,,,,2,3,Bot,,,,,595751,,,6.4289988854064015,-134.04346145858128,-5.22077347740372,-19.96354488634225,33.64587562504035,-33.392619506449755,3.37,1.53,,,,91.0,2178.0,6.0,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.49,,,,,,,,22,5,Changeup,1,2,1,2,2,1,1,2,Standard,Strategic,242.0,0.0,-0.027,,,0.0,1,0,0,NYM,MIA
3882,FF,2021-09-02,97.8,-2.16,5.76,"Alcantara, Sandy",542340,645261,,ball,,,,,9.0,Jonathan Villar strikes out swinging.,R,L,R,NYM,MIA,B,,,2,1,2021,-1.2,1.21,0.36,1.57,,,,2,3,Bot,,,,,595751,,,9.437403191608134,-141.6008743540846,-8.311216700137052,-18.60309613400833,42.14439574115509,-13.926501695488174,3.44,1.69,,,,95.4,2280.0,5.9,632650,645261,595751,542583,665862,656371,500743,650559,621446,660821,54.59,,,,,,,,22,4,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Strategic,234.0,0.0,0.042,,,0.0,0,0,0,NYM,MIA
